"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Season","totalGoalInMatch","goalDiff"
"7415","E0","15/09/12","Aston Villa","Swansea",2,0,"H",1,0,"H","2012-13",2,2
"7416","E0","15/09/12","Fulham","West Brom",3,0,"H",2,0,"H","2012-13",3,3
"7417","E0","15/09/12","Man United","Wigan",4,0,"H",0,0,"D","2012-13",4,4
"7418","E0","15/09/12","Norwich","West Ham",0,0,"D",0,0,"D","2012-13",0,0
"7419","E0","15/09/12","QPR","Chelsea",0,0,"D",0,0,"D","2012-13",0,0
"7420","E0","15/09/12","Stoke","Man City",1,1,"D",1,1,"D","2012-13",2,0
"7421","E0","15/09/12","Sunderland","Liverpool",1,1,"D",1,0,"H","2012-13",2,0
"7422","E0","16/09/12","Reading","Tottenham",1,3,"A",0,1,"A","2012-13",4,2
"7423","E0","17/09/12","Everton","Newcastle",2,2,"D",1,0,"H","2012-13",4,0
"7424","E0","22/09/12","Chelsea","Stoke",1,0,"H",0,0,"D","2012-13",1,1
"7425","E0","22/09/12","Southampton","Aston Villa",4,1,"H",0,1,"A","2012-13",5,3
"7426","E0","22/09/12","Swansea","Everton",0,3,"A",0,2,"A","2012-13",3,3
"7427","E0","22/09/12","West Brom","Reading",1,0,"H",0,0,"D","2012-13",1,1
"7428","E0","22/09/12","West Ham","Sunderland",1,1,"D",0,1,"A","2012-13",2,0
"7429","E0","22/09/12","Wigan","Fulham",1,2,"A",0,1,"A","2012-13",3,1
"7430","E0","23/09/12","Liverpool","Man United",1,2,"A",0,0,"D","2012-13",3,1
"7431","E0","23/09/12","Man City","Arsenal",1,1,"D",1,0,"H","2012-13",2,0
"7432","E0","23/09/12","Newcastle","Norwich",1,0,"H",1,0,"H","2012-13",1,1
"7433","E0","23/09/12","Tottenham","QPR",2,1,"H",0,1,"A","2012-13",3,1
"7434","E0","29/09/12","Arsenal","Chelsea",1,2,"A",1,1,"D","2012-13",3,1
"7435","E0","29/09/12","Everton","Southampton",3,1,"H",3,1,"H","2012-13",4,2
"7436","E0","29/09/12","Fulham","Man City",1,2,"A",1,1,"D","2012-13",3,1
"7437","E0","29/09/12","Man United","Tottenham",2,3,"A",0,2,"A","2012-13",5,1
"7438","E0","29/09/12","Norwich","Liverpool",2,5,"A",0,2,"A","2012-13",7,3
"7439","E0","29/09/12","Reading","Newcastle",2,2,"D",0,0,"D","2012-13",4,0
"7440","E0","29/09/12","Stoke","Swansea",2,0,"H",2,0,"H","2012-13",2,2
"7441","E0","29/09/12","Sunderland","Wigan",1,0,"H",0,0,"D","2012-13",1,1
"7442","E0","30/09/12","Aston Villa","West Brom",1,1,"D",0,0,"D","2012-13",2,0
"7443","E0","1/10/2012","QPR","West Ham",1,2,"A",0,2,"A","2012-13",3,1
"7444","E0","6/10/2012","Chelsea","Norwich",4,1,"H",3,1,"H","2012-13",5,3
"7445","E0","6/10/2012","Man City","Sunderland",3,0,"H",1,0,"H","2012-13",3,3
"7446","E0","6/10/2012","Swansea","Reading",2,2,"D",0,2,"A","2012-13",4,0
"7447","E0","6/10/2012","West Brom","QPR",3,2,"H",2,1,"H","2012-13",5,1
"7448","E0","6/10/2012","West Ham","Arsenal",1,3,"A",1,1,"D","2012-13",4,2
"7449","E0","6/10/2012","Wigan","Everton",2,2,"D",2,1,"H","2012-13",4,0
"7450","E0","7/10/2012","Liverpool","Stoke",0,0,"D",0,0,"D","2012-13",0,0
"7451","E0","7/10/2012","Newcastle","Man United",0,3,"A",0,2,"A","2012-13",3,3
"7452","E0","7/10/2012","Southampton","Fulham",2,2,"D",1,0,"H","2012-13",4,0
"7453","E0","7/10/2012","Tottenham","Aston Villa",2,0,"H",0,0,"D","2012-13",2,2
"7454","E0","20/10/12","Fulham","Aston Villa",1,0,"H",0,0,"D","2012-13",1,1
"7455","E0","20/10/12","Liverpool","Reading",1,0,"H",1,0,"H","2012-13",1,1
"7456","E0","20/10/12","Man United","Stoke",4,2,"H",2,1,"H","2012-13",6,2
"7457","E0","20/10/12","Norwich","Arsenal",1,0,"H",1,0,"H","2012-13",1,1
"7458","E0","20/10/12","Swansea","Wigan",2,1,"H",0,0,"D","2012-13",3,1
"7459","E0","20/10/12","Tottenham","Chelsea",2,4,"A",0,1,"A","2012-13",6,2
"7460","E0","20/10/12","West Brom","Man City",1,2,"A",0,0,"D","2012-13",3,1
"7461","E0","20/10/12","West Ham","Southampton",4,1,"H",0,0,"D","2012-13",5,3
"7462","E0","21/10/12","QPR","Everton",1,1,"D",1,1,"D","2012-13",2,0
"7463","E0","21/10/12","Sunderland","Newcastle",1,1,"D",0,1,"A","2012-13",2,0
"7464","E0","27/10/12","Arsenal","QPR",1,0,"H",0,0,"D","2012-13",1,1
"7465","E0","27/10/12","Aston Villa","Norwich",1,1,"D",1,0,"H","2012-13",2,0
"7466","E0","27/10/12","Man City","Swansea",1,0,"H",0,0,"D","2012-13",1,1
"7467","E0","27/10/12","Reading","Fulham",3,3,"D",1,0,"H","2012-13",6,0
"7468","E0","27/10/12","Stoke","Sunderland",0,0,"D",0,0,"D","2012-13",0,0
"7469","E0","27/10/12","Wigan","West Ham",2,1,"H",1,0,"H","2012-13",3,1
"7470","E0","28/10/12","Chelsea","Man United",2,3,"A",1,2,"A","2012-13",5,1
"7471","E0","28/10/12","Everton","Liverpool",2,2,"D",2,2,"D","2012-13",4,0
"7472","E0","28/10/12","Newcastle","West Brom",2,1,"H",1,0,"H","2012-13",3,1
"7473","E0","28/10/12","Southampton","Tottenham",1,2,"A",0,2,"A","2012-13",3,1
"7474","E0","3/11/2012","Fulham","Everton",2,2,"D",1,0,"H","2012-13",4,0
"7475","E0","3/11/2012","Man United","Arsenal",2,1,"H",1,0,"H","2012-13",3,1
"7476","E0","3/11/2012","Norwich","Stoke",1,0,"H",1,0,"H","2012-13",1,1
"7477","E0","3/11/2012","Sunderland","Aston Villa",0,1,"A",0,0,"D","2012-13",1,1
"7478","E0","3/11/2012","Swansea","Chelsea",1,1,"D",0,0,"D","2012-13",2,0
"7479","E0","3/11/2012","Tottenham","Wigan",0,1,"A",0,0,"D","2012-13",1,1
"7480","E0","3/11/2012","West Ham","Man City",0,0,"D",0,0,"D","2012-13",0,0
"7481","E0","4/11/2012","Liverpool","Newcastle",1,1,"D",0,1,"A","2012-13",2,0
"7482","E0","4/11/2012","QPR","Reading",1,1,"D",0,1,"A","2012-13",2,0
"7483","E0","5/11/2012","West Brom","Southampton",2,0,"H",1,0,"H","2012-13",2,2
"7484","E0","10/11/2012","Arsenal","Fulham",3,3,"D",2,2,"D","2012-13",6,0
"7485","E0","10/11/2012","Aston Villa","Man United",2,3,"A",1,0,"H","2012-13",5,1
"7486","E0","10/11/2012","Everton","Sunderland",2,1,"H",0,1,"A","2012-13",3,1
"7487","E0","10/11/2012","Reading","Norwich",0,0,"D",0,0,"D","2012-13",0,0
"7488","E0","10/11/2012","Southampton","Swansea",1,1,"D",0,0,"D","2012-13",2,0
"7489","E0","10/11/2012","Stoke","QPR",1,0,"H",0,0,"D","2012-13",1,1
"7490","E0","10/11/2012","Wigan","West Brom",1,2,"A",1,2,"A","2012-13",3,1
"7491","E0","11/11/2012","Chelsea","Liverpool",1,1,"D",1,0,"H","2012-13",2,0
"7492","E0","11/11/2012","Man City","Tottenham",2,1,"H",0,1,"A","2012-13",3,1
"7493","E0","11/11/2012","Newcastle","West Ham",0,1,"A",0,1,"A","2012-13",1,1
"7494","E0","17/11/12","Arsenal","Tottenham",5,2,"H",3,1,"H","2012-13",7,3
"7495","E0","17/11/12","Liverpool","Wigan",3,0,"H",0,0,"D","2012-13",3,3
"7496","E0","17/11/12","Man City","Aston Villa",5,0,"H",1,0,"H","2012-13",5,5
"7497","E0","17/11/12","Newcastle","Swansea",1,2,"A",0,0,"D","2012-13",3,1
"7498","E0","17/11/12","Norwich","Man United",1,0,"H",0,0,"D","2012-13",1,1
"7499","E0","17/11/12","QPR","Southampton",1,3,"A",0,2,"A","2012-13",4,2
"7500","E0","17/11/12","Reading","Everton",2,1,"H",0,1,"A","2012-13",3,1
"7501","E0","17/11/12","West Brom","Chelsea",2,1,"H",1,1,"D","2012-13",3,1
"7502","E0","18/11/12","Fulham","Sunderland",1,3,"A",0,0,"D","2012-13",4,2
"7503","E0","19/11/12","West Ham","Stoke",1,1,"D",0,1,"A","2012-13",2,0
"7504","E0","24/11/12","Aston Villa","Arsenal",0,0,"D",0,0,"D","2012-13",0,0
"7505","E0","24/11/12","Everton","Norwich",1,1,"D",1,0,"H","2012-13",2,0
"7506","E0","24/11/12","Man United","QPR",3,1,"H",0,0,"D","2012-13",4,2
"7507","E0","24/11/12","Stoke","Fulham",1,0,"H",1,0,"H","2012-13",1,1
"7508","E0","24/11/12","Sunderland","West Brom",2,4,"A",0,2,"A","2012-13",6,2
"7509","E0","24/11/12","Wigan","Reading",3,2,"H",0,1,"A","2012-13",5,1
"7510","E0","25/11/12","Chelsea","Man City",0,0,"D",0,0,"D","2012-13",0,0
"7511","E0","25/11/12","Southampton","Newcastle",2,0,"H",1,0,"H","2012-13",2,2
"7512","E0","25/11/12","Swansea","Liverpool",0,0,"D",0,0,"D","2012-13",0,0
"7513","E0","25/11/12","Tottenham","West Ham",3,1,"H",1,0,"H","2012-13",4,2
"7514","E0","27/11/12","Aston Villa","Reading",1,0,"H",0,0,"D","2012-13",1,1
"7515","E0","27/11/12","Sunderland","QPR",0,0,"D",0,0,"D","2012-13",0,0
"7516","E0","28/11/12","Chelsea","Fulham",0,0,"D",0,0,"D","2012-13",0,0
"7517","E0","28/11/12","Everton","Arsenal",1,1,"D",1,1,"D","2012-13",2,0
"7518","E0","28/11/12","Man United","West Ham",1,0,"H",1,0,"H","2012-13",1,1
"7519","E0","28/11/12","Southampton","Norwich",1,1,"D",1,1,"D","2012-13",2,0
"7520","E0","28/11/12","Stoke","Newcastle",2,1,"H",0,0,"D","2012-13",3,1
"7521","E0","28/11/12","Swansea","West Brom",3,1,"H",3,1,"H","2012-13",4,2
"7522","E0","28/11/12","Tottenham","Liverpool",2,1,"H",2,0,"H","2012-13",3,1
"7523","E0","28/11/12","Wigan","Man City",0,2,"A",0,0,"D","2012-13",2,2
"7524","E0","1/12/2012","Arsenal","Swansea",0,2,"A",0,0,"D","2012-13",2,2
"7525","E0","1/12/2012","Fulham","Tottenham",0,3,"A",0,0,"D","2012-13",3,3
"7526","E0","1/12/2012","Liverpool","Southampton",1,0,"H",1,0,"H","2012-13",1,1
"7527","E0","1/12/2012","Man City","Everton",1,1,"D",1,1,"D","2012-13",2,0
"7528","E0","1/12/2012","QPR","Aston Villa",1,1,"D",1,1,"D","2012-13",2,0
"7529","E0","1/12/2012","Reading","Man United",3,4,"A",3,4,"A","2012-13",7,1
"7530","E0","1/12/2012","West Brom","Stoke",0,1,"A",0,0,"D","2012-13",1,1
"7531","E0","1/12/2012","West Ham","Chelsea",3,1,"H",0,1,"A","2012-13",4,2
"7532","E0","2/12/2012","Norwich","Sunderland",2,1,"H",2,1,"H","2012-13",3,1
"7533","E0","3/12/2012","Newcastle","Wigan",3,0,"H",2,0,"H","2012-13",3,3
"7534","E0","8/12/2012","Arsenal","West Brom",2,0,"H",1,0,"H","2012-13",2,2
"7535","E0","8/12/2012","Aston Villa","Stoke",0,0,"D",0,0,"D","2012-13",0,0
"7536","E0","8/12/2012","Southampton","Reading",1,0,"H",0,0,"D","2012-13",1,1
"7537","E0","8/12/2012","Sunderland","Chelsea",1,3,"A",0,2,"A","2012-13",4,2
"7538","E0","8/12/2012","Swansea","Norwich",3,4,"A",0,3,"A","2012-13",7,1
"7539","E0","8/12/2012","Wigan","QPR",2,2,"D",1,1,"D","2012-13",4,0
"7540","E0","9/12/2012","Everton","Tottenham",2,1,"H",0,0,"D","2012-13",3,1
"7541","E0","9/12/2012","Man City","Man United",2,3,"A",0,2,"A","2012-13",5,1
"7542","E0","9/12/2012","West Ham","Liverpool",2,3,"A",2,1,"H","2012-13",5,1
"7543","E0","10/12/2012","Fulham","Newcastle",2,1,"H",1,0,"H","2012-13",3,1
"7544","E0","11/12/2012","Sunderland","Reading",3,0,"H",2,0,"H","2012-13",3,3
"7545","E0","15/12/12","Liverpool","Aston Villa",1,3,"A",0,2,"A","2012-13",4,2
"7546","E0","15/12/12","Man United","Sunderland",3,1,"H",2,0,"H","2012-13",4,2
"7547","E0","15/12/12","Newcastle","Man City",1,3,"A",0,2,"A","2012-13",4,2
"7548","E0","15/12/12","Norwich","Wigan",2,1,"H",1,0,"H","2012-13",3,1
"7549","E0","15/12/12","QPR","Fulham",2,1,"H",0,0,"D","2012-13",3,1
"7550","E0","15/12/12","Stoke","Everton",1,1,"D",0,1,"A","2012-13",2,0
"7551","E0","16/12/12","Tottenham","Swansea",1,0,"H",0,0,"D","2012-13",1,1
"7552","E0","16/12/12","West Brom","West Ham",0,0,"D",0,0,"D","2012-13",0,0
"7553","E0","17/12/12","Reading","Arsenal",2,5,"A",0,3,"A","2012-13",7,3
"7554","E0","22/12/12","Liverpool","Fulham",4,0,"H",2,0,"H","2012-13",4,4
"7555","E0","22/12/12","Man City","Reading",1,0,"H",0,0,"D","2012-13",1,1
"7556","E0","22/12/12","Newcastle","QPR",1,0,"H",0,0,"D","2012-13",1,1
"7557","E0","22/12/12","Southampton","Sunderland",0,1,"A",0,1,"A","2012-13",1,1
"7558","E0","22/12/12","Tottenham","Stoke",0,0,"D",0,0,"D","2012-13",0,0
"7559","E0","22/12/12","West Brom","Norwich",2,1,"H",1,1,"D","2012-13",3,1
"7560","E0","22/12/12","West Ham","Everton",1,2,"A",1,0,"H","2012-13",3,1
"7561","E0","22/12/12","Wigan","Arsenal",0,1,"A",0,0,"D","2012-13",1,1
"7562","E0","23/12/12","Chelsea","Aston Villa",8,0,"H",3,0,"H","2012-13",8,8
"7563","E0","23/12/12","Swansea","Man United",1,1,"D",1,1,"D","2012-13",2,0
"7564","E0","26/12/12","Aston Villa","Tottenham",0,4,"A",0,0,"D","2012-13",4,4
"7565","E0","26/12/12","Everton","Wigan",2,1,"H",0,0,"D","2012-13",3,1
"7566","E0","26/12/12","Fulham","Southampton",1,1,"D",1,0,"H","2012-13",2,0
"7567","E0","26/12/12","Man United","Newcastle",4,3,"H",1,2,"A","2012-13",7,1
"7568","E0","26/12/12","Norwich","Chelsea",0,1,"A",0,1,"A","2012-13",1,1
"7569","E0","26/12/12","QPR","West Brom",1,2,"A",0,1,"A","2012-13",3,1
"7570","E0","26/12/12","Reading","Swansea",0,0,"D",0,0,"D","2012-13",0,0
"7571","E0","26/12/12","Stoke","Liverpool",3,1,"H",2,1,"H","2012-13",4,2
"7572","E0","26/12/12","Sunderland","Man City",1,0,"H",0,0,"D","2012-13",1,1
"7573","E0","29/12/12","Arsenal","Newcastle",7,3,"H",1,1,"D","2012-13",10,4
"7574","E0","29/12/12","Aston Villa","Wigan",0,3,"A",0,1,"A","2012-13",3,3
"7575","E0","29/12/12","Fulham","Swansea",1,2,"A",0,1,"A","2012-13",3,1
"7576","E0","29/12/12","Man United","West Brom",2,0,"H",1,0,"H","2012-13",2,2
"7577","E0","29/12/12","Norwich","Man City",3,4,"A",1,2,"A","2012-13",7,1
"7578","E0","29/12/12","Reading","West Ham",1,0,"H",1,0,"H","2012-13",1,1
"7579","E0","29/12/12","Stoke","Southampton",3,3,"D",1,3,"A","2012-13",6,0
"7580","E0","29/12/12","Sunderland","Tottenham",1,2,"A",1,0,"H","2012-13",3,1
"7581","E0","30/12/12","Everton","Chelsea",1,2,"A",1,1,"D","2012-13",3,1
"7582","E0","30/12/12","QPR","Liverpool",0,3,"A",0,3,"A","2012-13",3,3
"7583","E0","1/1/2013","Man City","Stoke",3,0,"H",1,0,"H","2012-13",3,3
"7584","E0","1/1/2013","Southampton","Arsenal",1,1,"D",1,1,"D","2012-13",2,0
"7585","E0","1/1/2013","Swansea","Aston Villa",2,2,"D",1,1,"D","2012-13",4,0
"7586","E0","1/1/2013","Tottenham","Reading",3,1,"H",1,1,"D","2012-13",4,2
"7587","E0","1/1/2013","West Brom","Fulham",1,2,"A",0,1,"A","2012-13",3,1
"7588","E0","1/1/2013","West Ham","Norwich",2,1,"H",2,0,"H","2012-13",3,1
"7589","E0","1/1/2013","Wigan","Man United",0,4,"A",0,2,"A","2012-13",4,4
"7590","E0","2/1/2013","Chelsea","QPR",0,1,"A",0,0,"D","2012-13",1,1
"7591","E0","2/1/2013","Liverpool","Sunderland",3,0,"H",2,0,"H","2012-13",3,3
"7592","E0","2/1/2013","Newcastle","Everton",1,2,"A",1,1,"D","2012-13",3,1
"7593","E0","12/1/2013","Aston Villa","Southampton",0,1,"A",0,1,"A","2012-13",1,1
"7594","E0","12/1/2013","Everton","Swansea",0,0,"D",0,0,"D","2012-13",0,0
"7595","E0","12/1/2013","Fulham","Wigan",1,1,"D",1,0,"H","2012-13",2,0
"7596","E0","12/1/2013","Norwich","Newcastle",0,0,"D",0,0,"D","2012-13",0,0
"7597","E0","12/1/2013","QPR","Tottenham",0,0,"D",0,0,"D","2012-13",0,0
"7598","E0","12/1/2013","Reading","West Brom",3,2,"H",0,1,"A","2012-13",5,1
"7599","E0","12/1/2013","Stoke","Chelsea",0,4,"A",0,1,"A","2012-13",4,4
"7600","E0","12/1/2013","Sunderland","West Ham",3,0,"H",1,0,"H","2012-13",3,3
"7601","E0","13/01/13","Arsenal","Man City",0,2,"A",0,2,"A","2012-13",2,2
"7602","E0","13/01/13","Man United","Liverpool",2,1,"H",1,0,"H","2012-13",3,1
"7603","E0","16/01/13","Chelsea","Southampton",2,2,"D",2,0,"H","2012-13",4,0
"7604","E0","19/01/13","Liverpool","Norwich",5,0,"H",2,0,"H","2012-13",5,5
"7605","E0","19/01/13","Man City","Fulham",2,0,"H",1,0,"H","2012-13",2,2
"7606","E0","19/01/13","Newcastle","Reading",1,2,"A",1,0,"H","2012-13",3,1
"7607","E0","19/01/13","Swansea","Stoke",3,1,"H",0,0,"D","2012-13",4,2
"7608","E0","19/01/13","West Brom","Aston Villa",2,2,"D",0,2,"A","2012-13",4,0
"7609","E0","19/01/13","West Ham","QPR",1,1,"D",0,1,"A","2012-13",2,0
"7610","E0","19/01/13","Wigan","Sunderland",2,3,"A",1,3,"A","2012-13",5,1
"7611","E0","20/01/13","Chelsea","Arsenal",2,1,"H",2,0,"H","2012-13",3,1
"7612","E0","20/01/13","Tottenham","Man United",1,1,"D",0,1,"A","2012-13",2,0
"7613","E0","21/01/13","Southampton","Everton",0,0,"D",0,0,"D","2012-13",0,0
"7614","E0","23/01/13","Arsenal","West Ham",5,1,"H",1,1,"D","2012-13",6,4
"7615","E0","29/01/13","Aston Villa","Newcastle",1,2,"A",0,2,"A","2012-13",3,1
"7616","E0","29/01/13","QPR","Man City",0,0,"D",0,0,"D","2012-13",0,0
"7617","E0","29/01/13","Stoke","Wigan",2,2,"D",1,0,"H","2012-13",4,0
"7618","E0","29/01/13","Sunderland","Swansea",0,0,"D",0,0,"D","2012-13",0,0
"7619","E0","30/01/13","Arsenal","Liverpool",2,2,"D",0,1,"A","2012-13",4,0
"7620","E0","30/01/13","Everton","West Brom",2,1,"H",2,0,"H","2012-13",3,1
"7621","E0","30/01/13","Fulham","West Ham",3,1,"H",1,0,"H","2012-13",4,2
"7622","E0","30/01/13","Man United","Southampton",2,1,"H",2,1,"H","2012-13",3,1
"7623","E0","30/01/13","Norwich","Tottenham",1,1,"D",1,0,"H","2012-13",2,0
"7624","E0","30/01/13","Reading","Chelsea",2,2,"D",0,1,"A","2012-13",4,0
"7625","E0","2/2/2013","Arsenal","Stoke",1,0,"H",0,0,"D","2012-13",1,1
"7626","E0","2/2/2013","Everton","Aston Villa",3,3,"D",1,2,"A","2012-13",6,0
"7627","E0","2/2/2013","Fulham","Man United",0,1,"A",0,0,"D","2012-13",1,1
"7628","E0","2/2/2013","Newcastle","Chelsea",3,2,"H",1,0,"H","2012-13",5,1
"7629","E0","2/2/2013","QPR","Norwich",0,0,"D",0,0,"D","2012-13",0,0
"7630","E0","2/2/2013","Reading","Sunderland",2,1,"H",1,1,"D","2012-13",3,1
"7631","E0","2/2/2013","West Ham","Swansea",1,0,"H",0,0,"D","2012-13",1,1
"7632","E0","2/2/2013","Wigan","Southampton",2,2,"D",1,0,"H","2012-13",4,0
"7633","E0","3/2/2013","Man City","Liverpool",2,2,"D",1,1,"D","2012-13",4,0
"7634","E0","3/2/2013","West Brom","Tottenham",0,1,"A",0,0,"D","2012-13",1,1
"7635","E0","9/2/2013","Chelsea","Wigan",4,1,"H",1,0,"H","2012-13",5,3
"7636","E0","9/2/2013","Norwich","Fulham",0,0,"D",0,0,"D","2012-13",0,0
"7637","E0","9/2/2013","Southampton","Man City",3,1,"H",2,1,"H","2012-13",4,2
"7638","E0","9/2/2013","Stoke","Reading",2,1,"H",0,0,"D","2012-13",3,1
"7639","E0","9/2/2013","Sunderland","Arsenal",0,1,"A",0,1,"A","2012-13",1,1
"7640","E0","9/2/2013","Swansea","QPR",4,1,"H",2,0,"H","2012-13",5,3
"7641","E0","9/2/2013","Tottenham","Newcastle",2,1,"H",1,1,"D","2012-13",3,1
"7642","E0","10/2/2013","Aston Villa","West Ham",2,1,"H",0,0,"D","2012-13",3,1
"7643","E0","10/2/2013","Man United","Everton",2,0,"H",2,0,"H","2012-13",2,2
"7644","E0","11/2/2013","Liverpool","West Brom",0,2,"A",0,0,"D","2012-13",2,2
"7645","E0","17/02/13","Liverpool","Swansea",5,0,"H",1,0,"H","2012-13",5,5
"7646","E0","23/02/13","Arsenal","Aston Villa",2,1,"H",1,0,"H","2012-13",3,1
"7647","E0","23/02/13","Fulham","Stoke",1,0,"H",1,0,"H","2012-13",1,1
"7648","E0","23/02/13","Norwich","Everton",2,1,"H",0,1,"A","2012-13",3,1
"7649","E0","23/02/13","QPR","Man United",0,2,"A",0,1,"A","2012-13",2,2
"7650","E0","23/02/13","Reading","Wigan",0,3,"A",0,2,"A","2012-13",3,3
"7651","E0","23/02/13","West Brom","Sunderland",2,1,"H",1,0,"H","2012-13",3,1
"7652","E0","24/02/13","Man City","Chelsea",2,0,"H",0,0,"D","2012-13",2,2
"7653","E0","24/02/13","Newcastle","Southampton",4,2,"H",2,1,"H","2012-13",6,2
"7654","E0","25/02/13","West Ham","Tottenham",2,3,"A",1,1,"D","2012-13",5,1
"7655","E0","2/3/2013","Chelsea","West Brom",1,0,"H",1,0,"H","2012-13",1,1
"7656","E0","2/3/2013","Everton","Reading",3,1,"H",1,0,"H","2012-13",4,2
"7657","E0","2/3/2013","Man United","Norwich",4,0,"H",1,0,"H","2012-13",4,4
"7658","E0","2/3/2013","Southampton","QPR",1,2,"A",1,1,"D","2012-13",3,1
"7659","E0","2/3/2013","Stoke","West Ham",0,1,"A",0,1,"A","2012-13",1,1
"7660","E0","2/3/2013","Sunderland","Fulham",2,2,"D",1,2,"A","2012-13",4,0
"7661","E0","2/3/2013","Swansea","Newcastle",1,0,"H",0,0,"D","2012-13",1,1
"7662","E0","2/3/2013","Wigan","Liverpool",0,4,"A",0,3,"A","2012-13",4,4
"7663","E0","3/3/2013","Tottenham","Arsenal",2,1,"H",2,0,"H","2012-13",3,1
"7664","E0","4/3/2013","Aston Villa","Man City",0,1,"A",0,1,"A","2012-13",1,1
"7665","E0","9/3/2013","Norwich","Southampton",0,0,"D",0,0,"D","2012-13",0,0
"7666","E0","9/3/2013","QPR","Sunderland",3,1,"H",1,1,"D","2012-13",4,2
"7667","E0","9/3/2013","Reading","Aston Villa",1,2,"A",1,2,"A","2012-13",3,1
"7668","E0","9/3/2013","West Brom","Swansea",2,1,"H",1,1,"D","2012-13",3,1
"7669","E0","10/3/2013","Liverpool","Tottenham",3,2,"H",1,1,"D","2012-13",5,1
"7670","E0","10/3/2013","Newcastle","Stoke",2,1,"H",0,0,"D","2012-13",3,1
"7671","E0","16/03/13","Aston Villa","QPR",3,2,"H",1,1,"D","2012-13",5,1
"7672","E0","16/03/13","Everton","Man City",2,0,"H",1,0,"H","2012-13",2,2
"7673","E0","16/03/13","Man United","Reading",1,0,"H",1,0,"H","2012-13",1,1
"7674","E0","16/03/13","Southampton","Liverpool",3,1,"H",2,1,"H","2012-13",4,2
"7675","E0","16/03/13","Stoke","West Brom",0,0,"D",0,0,"D","2012-13",0,0
"7676","E0","16/03/13","Swansea","Arsenal",0,2,"A",0,0,"D","2012-13",2,2
"7677","E0","17/03/13","Chelsea","West Ham",2,0,"H",1,0,"H","2012-13",2,2
"7678","E0","17/03/13","Sunderland","Norwich",1,1,"D",1,1,"D","2012-13",2,0
"7679","E0","17/03/13","Tottenham","Fulham",0,1,"A",0,0,"D","2012-13",1,1
"7680","E0","17/03/13","Wigan","Newcastle",2,1,"H",1,0,"H","2012-13",3,1
"7681","E0","30/03/13","Arsenal","Reading",4,1,"H",1,0,"H","2012-13",5,3
"7682","E0","30/03/13","Everton","Stoke",1,0,"H",1,0,"H","2012-13",1,1
"7683","E0","30/03/13","Man City","Newcastle",4,0,"H",2,0,"H","2012-13",4,4
"7684","E0","30/03/13","Southampton","Chelsea",2,1,"H",2,1,"H","2012-13",3,1
"7685","E0","30/03/13","Sunderland","Man United",0,1,"A",0,1,"A","2012-13",1,1
"7686","E0","30/03/13","Swansea","Tottenham",1,2,"A",0,2,"A","2012-13",3,1
"7687","E0","30/03/13","West Ham","West Brom",3,1,"H",2,0,"H","2012-13",4,2
"7688","E0","30/03/13","Wigan","Norwich",1,0,"H",0,0,"D","2012-13",1,1
"7689","E0","31/03/13","Aston Villa","Liverpool",1,2,"A",1,0,"H","2012-13",3,1
"7690","E0","1/4/2013","Fulham","QPR",3,2,"H",3,1,"H","2012-13",5,1
"7691","E0","6/4/2013","Norwich","Swansea",2,2,"D",1,1,"D","2012-13",4,0
"7692","E0","6/4/2013","Reading","Southampton",0,2,"A",0,1,"A","2012-13",2,2
"7693","E0","6/4/2013","Stoke","Aston Villa",1,3,"A",0,1,"A","2012-13",4,2
"7694","E0","6/4/2013","West Brom","Arsenal",1,2,"A",0,1,"A","2012-13",3,1
"7695","E0","7/4/2013","Chelsea","Sunderland",2,1,"H",0,1,"A","2012-13",3,1
"7696","E0","7/4/2013","Liverpool","West Ham",0,0,"D",0,0,"D","2012-13",0,0
"7697","E0","7/4/2013","Newcastle","Fulham",1,0,"H",0,0,"D","2012-13",1,1
"7698","E0","7/4/2013","QPR","Wigan",1,1,"D",0,0,"D","2012-13",2,0
"7699","E0","7/4/2013","Tottenham","Everton",2,2,"D",1,1,"D","2012-13",4,0
"7700","E0","8/4/2013","Man United","Man City",1,2,"A",0,0,"D","2012-13",3,1
"7701","E0","13/04/13","Arsenal","Norwich",3,1,"H",0,0,"D","2012-13",4,2
"7702","E0","13/04/13","Aston Villa","Fulham",1,1,"D",0,0,"D","2012-13",2,0
"7703","E0","13/04/13","Everton","QPR",2,0,"H",1,0,"H","2012-13",2,2
"7704","E0","13/04/13","Reading","Liverpool",0,0,"D",0,0,"D","2012-13",0,0
"7705","E0","13/04/13","Southampton","West Ham",1,1,"D",0,0,"D","2012-13",2,0
"7706","E0","14/04/13","Newcastle","Sunderland",0,3,"A",0,1,"A","2012-13",3,3
"7707","E0","14/04/13","Stoke","Man United",0,2,"A",0,1,"A","2012-13",2,2
"7708","E0","16/04/13","Arsenal","Everton",0,0,"D",0,0,"D","2012-13",0,0
"7709","E0","17/04/13","Fulham","Chelsea",0,3,"A",0,2,"A","2012-13",3,3
"7710","E0","17/04/13","Man City","Wigan",1,0,"H",0,0,"D","2012-13",1,1
"7711","E0","17/04/13","West Ham","Man United",2,2,"D",1,1,"D","2012-13",4,0
"7712","E0","20/04/13","Fulham","Arsenal",0,1,"A",0,1,"A","2012-13",1,1
